propertyCode,propertyType,municipality,status,numPhotos,rooms,bathrooms,floor,size,priceByArea,parkingSpacePrice,exterior,hasVideo,hasPlan,has3DTour,has360,hasLift,isFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,latitude,longitude,price
95308863,chalet,Bétera,good,38,4,3,0,230.0,11.0,0.0,False,False,False,False,False,False,True,True,True,39.5685678,-0.4673745,2500.0
95163419,flat,Alboraya,good,30,2,2,8,80.0,19.0,0.0,True,False,False,False,False,True,True,True,True,39.4897412,-0.326493,1500.0
94378485,chalet,Náquera,good,48,5,4,0,420.0,6.0,0.0,False,False,False,False,False,False,True,True,True,39.6651655,-0.4250621,2500.0
94288726,flat,València,good,26,2,2,3,110.0,23.0,0.0,True,False,False,False,False,True,True,True,True,39.4719438,-0.3758328,2500.0
93665550,penthouse,València,good,25,1,1,4,82.0,17.0,0.0,True,False,False,False,False,True,True,False,False,39.4730886,-0.3735175,1400.0
93496700,chalet,Cullera,good,52,5,5,0,280.0,21.0,0.0,False,False,False,False,False,False,True,True,True,39.1906683,-0.2270455,6000.0
93394869,chalet,València,good,38,3,2,0,78.0,19.0,0.0,False,False,False,False,False,False,True,False,False,39.4753557,-0.3762402,1500.0
93173760,chalet,Náquera,good,60,4,3,0,358.0,10.0,0.0,False,False,False,False,False,False,True,True,True,39.6496845,-0.4394603,3500.0
92888233,chalet,Gandia,good,67,4,5,0,535.0,8.0,0.0,False,False,False,False,False,False,True,True,True,38.9756591,-0.17305,4500.0
92799460,flat,València,good,30,5,3,2,224.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4746137,-0.3796965,2000.0
91090589,penthouse,València,good,37,2,1,8,90.0,28.0,0.0,True,False,False,False,False,True,True,False,False,39.4709518,-0.377527,2500.0
90548861,studio,Benimàmet,good,48,0,1,0,57.0,25.0,0.0,True,False,False,False,False,False,True,True,True,39.4958865,-0.4272428,1400.0
90491648,studio,Benimàmet,good,47,0,1,0,50.0,28.0,0.0,True,False,False,False,False,False,True,True,True,39.4965865,-0.4266428,1400.0
90490512,studio,Benimàmet,good,54,0,2,0,50.0,28.0,0.0,True,False,False,False,False,False,True,True,True,39.4960865,-0.4273428,1400.0
90462879,studio,Benimàmet,good,36,0,1,1,40.0,35.0,0.0,True,False,False,False,False,False,True,True,True,39.4960865,-0.4273428,1400.0
90368221,flat,València,good,25,2,2,2,95.0,16.0,0.0,True,False,False,False,False,False,True,False,False,39.4727687,-0.3888334,1500.0
90226015,chalet,Cullera,good,46,4,2,0,267.0,9.0,0.0,False,False,False,False,False,False,True,True,True,39.1387141,-0.2362108,2500.0
87941114,chalet,Cullera,good,33,5,3,0,138.0,11.0,0.0,False,False,False,False,False,False,True,True,True,39.1846945,-0.2254936,1500.0
85319686,flat,València,good,27,1,1,3,46.0,35.0,0.0,True,False,False,False,False,False,True,False,False,39.474631,-0.3792092,1600.0
98276908,penthouse,València,good,20,2,1,7,98.0,14.0,0.0,True,True,True,False,False,True,True,False,False,39.465683,-0.3700758,1400.0
98223268,flat,Puerto de Sagunto,good,8,2,2,3,82.0,24.0,0.0,True,False,False,False,False,True,True,True,True,39.6616171,-0.2117555,2000.0
98221309,flat,Puerto de Sagunto,good,8,2,2,3,82.0,16.0,0.0,True,False,False,False,False,True,True,True,True,39.6592171,-0.2108555,1300.0
98149340,duplex,València,good,25,1,1,1,90.0,11.0,0.0,True,True,True,False,False,True,True,True,True,39.4625639,-0.4120742,975.0
97924935,flat,Alboraya,good,24,2,2,0,170.0,29.0,0.0,True,False,False,False,False,True,True,True,True,39.4862838,-0.3253828,5000.0
97788477,flat,Alboraya,good,21,2,1,2,75.0,47.0,0.0,True,False,False,False,False,True,True,True,True,39.4888958,-0.3282524,3500.0
97478756,flat,València,good,17,3,2,3,110.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4694468,-0.3682973,1290.0
40527695,flat,Alboraya,good,26,2,1,1,80.0,19.0,0.0,True,False,False,False,False,True,True,False,False,39.48948,-0.32761,1500.0
97374176,flat,Alboraya,good,27,2,1,4,75.0,47.0,0.0,True,False,False,False,False,True,True,False,False,39.4916342,-0.3260149,3500.0
94595569,flat,València,good,16,2,2,4,110.0,23.0,0.0,True,True,False,False,False,True,True,True,True,39.4740438,-0.3746328,2500.0
94281413,flat,Alboraya,good,21,2,1,4,75.0,24.0,0.0,True,False,False,False,False,True,True,True,True,39.4878626,-0.3259179,1800.0
96722756,flat,Alboraya,good,27,1,1,6,68.0,37.0,0.0,True,False,False,False,False,True,True,True,True,39.4877544,-0.3272218,2500.0
96805769,flat,Alboraya,good,25,1,1,1,65.0,46.0,0.0,True,False,False,False,False,True,True,True,True,39.4878938,-0.3244052,3000.0
89295930,flat,Alboraya,good,24,2,1,2,80.0,31.0,0.0,True,False,False,False,False,True,True,True,True,39.48798,-0.32711,2500.0
98036216,flat,València,good,55,3,2,7,113.0,12.0,0.0,True,False,False,False,False,True,True,True,True,39.4858883,-0.4026339,1300.0
88808892,flat,València,good,39,3,2,4,131.0,12.0,0.0,True,False,False,False,False,True,True,True,True,39.493021,-0.4032453,1600.0
98283890,flat,València,good,22,4,2,3,106.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4524386,-0.3785565,850.0
37349153,flat,Chiva,good,26,1,1,1,51.0,12.0,0.0,True,True,False,False,False,False,True,False,False,39.4501499,-0.622264,600.0
98223679,flat,València,good,29,3,1,8,86.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4713653,-0.3492334,900.0
94329258,flat,València,good,36,4,2,2,138.0,9.0,0.0,True,False,True,False,False,True,True,True,True,39.461381,-0.3795006,1250.0
94162410,penthouse,València,good,26,2,1,7,99.0,14.0,0.0,True,False,True,False,False,False,True,False,False,39.465883,-0.3722758,1400.0
95229256,flat,València,good,22,4,2,2,120.0,7.0,0.0,True,False,True,False,False,True,True,False,False,39.4673395,-0.4146238,899.0
40038604,duplex,Silla,good,26,2,2,1,100.0,7.0,0.0,True,True,True,False,False,True,True,False,False,39.3683999,-0.4117912,650.0
97778535,penthouse,València,good,57,3,2,2,300.0,7.0,0.0,True,True,True,False,False,True,True,True,True,39.4606215,-0.412426,2000.0
94432007,flat,València,good,16,2,2,3,120.0,21.0,0.0,True,False,False,False,False,True,True,False,False,39.4725438,-0.3736328,2500.0
97715429,flat,València,good,47,2,2,3,93.0,10.0,50.0,True,True,True,False,True,True,True,True,False,39.456464,-0.3756267,950.0
97602398,chalet,Riba-Roja de Túria,good,32,4,3,0,130.0,12.0,0.0,False,False,False,False,False,False,True,True,True,39.4836255,-0.5718515,1500.0
97528414,flat,València,good,20,3,2,1,83.0,13.0,0.0,True,False,False,False,False,False,True,False,False,39.4672407,-0.3564462,1100.0
97061036,flat,València,good,13,3,1,3,95.0,12.0,0.0,True,False,False,False,False,True,True,False,False,39.4719496,-0.3399091,1100.0
98258122,flat,València,good,52,5,2,4,154.0,10.0,0.0,True,True,True,True,False,True,True,False,False,39.4614889,-0.3807645,1600.0
98253883,flat,València,good,42,4,3,12,175.0,12.0,0.0,True,False,True,False,False,True,True,True,True,39.4724528,-0.3558134,2100.0
98231588,flat,València,good,37,6,3,15,272.0,8.0,0.0,True,True,True,False,False,True,True,False,False,39.4803091,-0.3603422,2200.0
98233040,penthouse,València,good,24,3,1,7,92.0,15.0,0.0,True,True,True,False,False,True,True,False,False,39.4640034,-0.3420949,1350.0
82343788,flat,València,good,23,2,1,4,98.0,7.0,0.0,True,False,True,False,False,True,True,False,False,39.4459933,-0.3936743,650.0
98192067,flat,Puçol,good,34,2,2,0,67.0,18.0,0.0,True,False,True,False,False,True,True,True,True,39.6107776,-0.2621614,1200.0
98156236,flat,València,good,36,3,2,1,123.0,9.0,0.0,True,True,True,False,False,True,True,False,False,39.4729127,-0.3909821,1100.0
98144249,flat,Alboraya,good,62,2,1,10,71.0,28.0,0.0,True,True,False,False,False,True,True,True,True,39.4926085,-0.3287564,2000.0
98081096,flat,València,good,37,3,1,3,67.0,10.0,0.0,True,True,True,False,True,True,True,False,False,39.4473352,-0.3922559,690.0
98068391,flat,Paterna,good,32,3,1,5,92.0,7.0,0.0,True,True,True,False,True,True,True,False,False,39.5007287,-0.4368538,670.0
98281500,flat,Puerto de Sagunto,good,23,4,2,1,112.0,7.0,0.0,True,False,True,False,False,False,True,False,False,39.6652359,-0.2336724,800.0
98197963,flat,València,good,41,4,2,5,107.0,14.0,0.0,True,False,True,False,False,True,True,False,False,39.4706825,-0.3423982,1500.0
90830239,flat,Alboraya,good,16,1,1,1,65.0,15.0,0.0,True,False,False,False,False,True,True,True,True,39.4886583,-0.3251891,1000.0
93778785,penthouse,València,good,35,2,2,7,87.0,17.0,0.0,True,True,True,False,True,True,True,False,False,39.4641304,-0.3853771,1500.0
98274141,flat,Vilamarxant,good,29,3,2,1,85.0,8.0,0.0,True,True,False,False,False,True,True,True,True,39.5674132,-0.6264814,650.0
98256294,flat,Náquera,good,21,2,2,1,93.0,5.0,0.0,True,False,False,False,False,True,True,False,False,39.6565069,-0.4249562,480.0
98140287,chalet,Paterna,good,24,4,2,0,178.0,10.0,0.0,False,False,False,False,False,False,True,False,False,39.5277631,-0.4868589,1800.0
98128393,chalet,Almarda,good,44,4,4,0,354.0,8.0,0.0,False,True,False,False,False,False,True,True,True,39.6969192,-0.2105513,3000.0
98063846,flat,València,good,26,3,2,8,112.0,8.0,0.0,True,False,True,False,False,True,True,True,True,39.4521836,-0.3685131,900.0
97841084,flat,Alboraya,good,18,4,1,0,82.0,10.0,0.0,True,False,False,False,False,False,True,False,False,39.5022852,-0.3540244,800.0
85788969,flat,Alboraya,good,17,2,1,1,80.0,14.0,0.0,True,False,False,False,False,True,True,True,True,39.4883954,-0.3270033,1100.0
84032606,flat,Alboraya,good,13,1,1,1,66.0,22.0,0.0,True,False,False,False,False,False,True,False,False,39.4851735,-0.3239693,1450.0
38440526,flat,Alboraya,good,19,3,2,6,100.0,12.0,0.0,False,False,False,False,False,True,True,False,False,39.4857484,-0.3274971,1200.0
82084176,flat,Alboraya,good,19,2,1,1,81.0,13.0,0.0,True,False,False,False,False,True,True,True,True,39.4888954,-0.3299033,1050.0
94694761,flat,La Pobla de Vallbona,good,22,2,2,0,65.0,13.0,0.0,True,False,False,False,False,True,True,False,False,39.5766868,-0.538458,825.0
86712671,flat,València,good,20,3,2,2,90.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4870261,-0.3622689,875.0
98157539,flat,València,good,36,3,2,4,95.0,9.0,0.0,True,True,True,False,False,True,True,False,False,39.490087,-0.3555635,900.0
98001285,flat,València,good,25,3,1,1,90.0,11.0,0.0,True,True,False,False,False,True,True,False,False,39.4731384,-0.3529246,1000.0
97899895,flat,València,good,18,2,2,2,103.0,13.0,0.0,True,True,True,False,False,True,True,False,False,39.4661934,-0.371887,1295.0
97872782,flat,València,good,24,2,2,3,122.0,10.0,0.0,True,True,True,False,False,True,True,True,True,39.4670516,-0.372572,1250.0
98312411,flat,Alzira,good,23,2,2,4,86.0,6.0,0.0,True,True,False,False,False,True,True,True,True,39.1524556,-0.4256271,500.0
98298751,flat,Manises,good,26,3,2,3,150.0,4.0,0.0,True,False,False,False,False,True,True,False,False,39.4950209,-0.4567185,650.0
94589962,flat,València,good,19,1,1,1,65.0,11.0,0.0,True,True,True,False,False,False,True,False,False,39.472972,-0.3858182,690.0
98276902,flat,València,good,31,5,2,4,150.0,10.0,0.0,True,True,False,False,False,True,True,False,False,39.4617889,-0.3790645,1500.0
98276758,flat,València,good,23,3,2,2,133.0,9.0,0.0,True,True,False,False,False,True,True,True,True,39.467509,-0.3359259,1150.0
98276046,flat,València,good,21,4,2,5,106.0,11.0,0.0,True,False,True,False,False,True,True,False,False,39.4692044,-0.3491856,1200.0
98261006,flat,València,good,35,3,2,8,200.0,9.0,0.0,True,True,True,False,False,True,True,True,True,39.4759125,-0.3669702,1850.0
98216049,flat,València,good,25,3,2,2,121.0,11.0,0.0,True,True,True,False,False,True,True,False,False,39.4651591,-0.3869211,1300.0
98084403,flat,Puçol,good,30,4,2,2,161.0,5.0,0.0,True,False,True,True,False,True,True,False,False,39.6184237,-0.3061649,850.0
98083237,flat,València,good,20,3,2,2,90.0,17.0,0.0,True,True,True,False,False,True,True,False,False,39.4756128,-0.3609177,1500.0
98035216,flat,València,good,24,2,1,5,71.0,11.0,0.0,False,False,True,False,False,True,True,False,False,39.4696299,-0.3944379,770.0
98029519,flat,València,good,21,4,1,1,102.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4772008,-0.3290692,950.0
98017341,flat,València,good,36,3,1,3,78.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.4607462,-0.3832258,790.0
97902530,duplex,València,good,23,1,1,13,70.0,19.0,0.0,True,False,False,False,False,True,True,True,True,39.4950317,-0.3638108,1300.0
91670678,flat,Playa Puig,good,30,3,2,17,105.0,10.0,0.0,True,False,False,False,False,True,True,False,False,39.5704945,-0.2804697,1000.0
95066312,flat,València,good,21,2,2,8,95.0,12.0,0.0,True,False,True,False,False,True,True,True,True,39.4465685,-0.3747038,1100.0
97852645,flat,Gandia,good,47,2,2,7,75.0,10.0,0.0,True,False,False,False,False,True,True,True,True,39.0167168,-0.1792484,750.0
94379559,penthouse,València,good,24,2,1,6,60.0,18.0,0.0,True,True,True,False,False,True,True,False,False,39.4651095,-0.3681044,1100.0
97847147,flat,Gandia,good,38,2,2,9,75.0,11.0,0.0,True,False,False,False,False,True,True,True,True,39.0167456,-0.1783992,800.0
97841795,flat,Gandia,good,38,3,2,7,90.0,13.0,0.0,True,False,False,False,False,True,True,True,True,39.0196037,-0.1761674,1200.0
97840926,flat,Gandia,good,48,3,1,5,85.0,12.0,0.0,True,False,False,False,False,True,True,True,True,39.0174873,-0.1751427,1000.0
97594918,flat,Gandia,good,47,2,1,4,70.0,17.0,0.0,True,False,False,False,False,True,True,True,True,39.0100035,-0.1675319,1200.0
97594616,flat,Gandia,good,43,3,2,5,95.0,13.0,0.0,True,False,False,False,False,True,True,True,True,39.0200667,-0.1768869,1200.0
97594136,flat,Gandia,good,30,1,1,6,65.0,14.0,0.0,True,False,False,False,False,True,True,True,True,39.0194236,-0.1769419,900.0
97515547,flat,València,good,24,4,3,6,249.0,13.0,0.0,True,False,False,False,False,True,True,True,True,39.4699368,-0.3739561,3300.0
89371214,flat,València,good,31,2,2,3,120.0,11.0,0.0,True,False,True,False,False,True,True,False,False,39.4707928,-0.3753194,1350.0
98316769,flat,València,good,41,4,2,3,107.0,12.0,0.0,True,True,False,False,False,True,True,False,False,39.4691597,-0.352068,1300.0
98311600,flat,València,good,26,4,2,3,104.0,9.0,0.0,True,False,False,False,False,True,True,False,False,39.4679812,-0.3469512,950.0
98310512,flat,València,good,53,5,3,2,236.0,17.0,0.0,True,False,False,False,False,True,True,True,True,39.4704077,-0.3721369,4000.0
98310187,chalet,València,good,21,2,1,0,100.0,8.0,0.0,False,False,False,False,False,False,True,False,False,39.4728752,-0.3284287,800.0
98309905,chalet,Bétera,good,45,6,4,0,425.0,10.0,0.0,False,True,False,False,False,False,True,True,True,39.5612815,-0.4677639,4400.0
98309637,flat,València,good,17,1,1,2,60.0,18.0,0.0,True,False,True,False,False,False,True,False,False,39.4776137,-0.3785294,1050.0
33160651,penthouse,La Pobla de Vallbona,good,8,2,1,2,90.0,6.0,0.0,True,False,False,False,False,False,True,False,False,39.5930913,-0.5506169,500.0
98287618,flat,València,good,22,2,2,7,106.0,9.0,0.0,True,True,False,False,False,True,True,True,True,39.4924687,-0.3622213,950.0
98284151,flat,València,good,43,3,2,6,131.0,11.0,0.0,True,False,False,False,False,True,True,False,False,39.4757995,-0.3833101,1400.0
98283571,flat,València,good,26,3,2,1,107.0,9.0,0.0,True,True,False,False,False,True,True,True,True,39.4993289,-0.383004,950.0
39024805,penthouse,Cullera,good,46,2,1,8,60.0,10.0,0.0,True,False,True,False,False,True,True,False,False,39.16648,-0.24284,600.0
98170013,flat,Puçol,good,49,2,2,0,69.0,32.0,0.0,True,True,True,False,False,True,True,True,True,39.59954,-0.27182,2200.0
98143137,flat,València,good,32,2,2,1,95.0,12.0,0.0,True,False,False,False,False,True,True,True,True,39.4626582,-0.3709294,1100.0
98137354,chalet,Massalfassar,good,30,4,3,0,205.0,5.0,0.0,False,False,False,False,False,False,True,True,True,39.5577219,-0.328858,950.0
97958294,flat,València,good,31,3,1,2,79.0,9.0,0.0,True,True,True,False,True,True,True,False,False,39.4948679,-0.3907765,740.0
97948743,flat,Mislata,good,32,3,1,2,65.0,11.0,0.0,True,True,True,False,True,True,True,False,False,39.4726723,-0.415164,710.0
97932403,flat,València,good,29,1,1,1,66.0,17.0,0.0,True,True,True,False,False,False,True,False,False,39.4640494,-0.3749826,1100.0
97846919,flat,València,good,44,3,2,7,128.0,10.0,50.0,True,True,True,True,True,True,True,True,False,39.457364,-0.3737267,1250.0
31645976,flat,València,good,47,2,2,3,85.0,11.0,0.0,True,True,True,False,False,True,True,True,True,39.4937243,-0.4004303,950.0
30208205,flat,València,good,24,3,2,5,115.0,8.0,0.0,True,True,False,False,False,True,True,False,False,39.4788908,-0.3572635,950.0
97716396,flat,València,good,32,3,2,7,165.0,8.0,100.0,True,True,False,False,False,True,True,True,False,39.4630776,-0.3673339,1300.0
97698329,chalet,Puçol,good,32,4,2,0,124.0,16.0,0.0,False,False,False,False,False,False,True,False,False,39.6073833,-0.266422,2000.0
97589544,flat,València,good,30,3,2,1,130.0,12.0,0.0,True,True,False,False,False,True,True,False,False,39.4624895,-0.3657614,1500.0
97409824,flat,València,good,56,3,2,18,169.0,11.0,0.0,True,True,True,False,False,True,True,True,True,39.4920582,-0.4021169,1800.0
96777796,flat,València,good,34,5,3,5,240.0,10.0,150.0,True,False,False,False,False,True,True,True,False,39.4720033,-0.367847,2500.0
96622945,flat,València,good,30,4,2,1,280.0,7.0,0.0,True,True,True,False,False,True,True,False,False,39.4798581,-0.3921904,2000.0
96155422,flat,València,good,38,3,2,1,170.0,14.0,0.0,True,False,False,False,False,True,True,False,False,39.4742116,-0.3754751,2400.0
95853426,duplex,València,good,29,2,2,0,90.0,11.0,0.0,True,True,False,False,False,False,True,False,False,39.4802943,-0.3714655,950.0
94674158,duplex,València,good,53,3,2,8,170.0,16.0,0.0,True,True,False,False,False,True,True,False,False,39.4719471,-0.3746656,2700.0
98282906,studio,València,good,23,0,1,2,60.0,18.0,0.0,True,False,True,False,False,True,True,False,False,39.4797915,-0.375227,1100.0
98102126,flat,València,good,26,3,2,2,90.0,17.0,0.0,True,False,False,False,False,True,True,False,False,39.4727128,-0.3632177,1500.0
98094390,flat,València,good,12,2,2,1,78.0,14.0,0.0,True,False,False,False,False,False,True,False,False,39.4730849,-0.3769036,1100.0
98048776,flat,Playa Puig,good,16,2,2,7,200.0,16.0,0.0,True,False,False,False,False,True,True,False,False,39.58473,-0.27305,3200.0
95481391,penthouse,València,good,45,3,2,8,106.0,14.0,0.0,True,False,True,False,False,True,True,False,False,39.4648684,-0.3792611,1500.0
81510714,flat,Alboraya,good,14,1,1,6,60.0,33.0,0.0,True,True,False,False,False,True,True,False,False,39.4912412,-0.326093,2000.0
98312308,flat,València,good,16,2,1,3,72.0,10.0,0.0,True,False,True,False,False,False,True,False,False,39.4737792,-0.332394,699.0
98312212,chalet,Torrent,good,50,5,2,0,280.0,4.0,0.0,False,False,True,False,False,False,True,True,True,39.4289952,-0.4719946,1200.0
98310015,flat,València,good,12,3,2,1,90.0,12.0,0.0,True,False,True,False,False,True,True,False,False,39.4729631,-0.3445833,1100.0
98306431,flat,València,good,19,4,2,2,120.0,9.0,0.0,True,False,True,False,False,True,True,False,False,39.4865452,-0.3635477,1100.0
94750455,flat,València,good,22,3,1,5,80.0,11.0,0.0,True,False,True,False,False,True,True,False,False,39.4708755,-0.345085,875.0
85671500,flat,Alboraya,good,14,1,1,4,68.0,13.0,0.0,True,False,False,False,False,True,True,True,True,39.4868259,-0.3292162,900.0
97675652,flat,València,good,23,3,2,3,113.0,11.0,0.0,True,True,False,False,False,True,True,False,False,39.4687298,-0.3694289,1200.0
98312149,flat,València,good,26,4,1,1,114.0,8.0,0.0,True,False,False,False,False,True,True,False,False,39.4616352,-0.3360619,950.0
98301894,chalet,Bétera,good,61,4,3,0,200.0,12.0,0.0,False,True,False,False,False,False,True,False,False,39.5640649,-0.4762182,2400.0
89448660,studio,València,good,16,0,1,5,45.0,12.0,0.0,True,True,False,False,False,False,True,False,False,39.474926,-0.3800404,550.0
98255871,flat,Silla,good,35,3,2,3,117.0,6.0,0.0,True,True,True,False,False,False,True,False,False,39.359137,-0.4129015,650.0
98255686,flat,València,good,29,3,3,0,85.0,14.0,0.0,False,True,True,False,False,False,True,False,False,39.4685199,-0.347692,1200.0
98235768,flat,València,good,37,4,2,1,90.0,9.0,0.0,True,True,True,False,False,True,True,False,False,39.4739245,-0.3954755,850.0
98214412,flat,València,good,20,3,2,2,120.0,11.0,0.0,True,False,True,False,False,True,True,True,True,39.4457448,-0.3743432,1300.0
98207269,chalet,Bétera,good,22,3,2,0,120.0,18.0,0.0,False,False,True,False,False,False,True,True,True,39.5874854,-0.4862167,2200.0
98204646,flat,València,good,23,2,1,3,85.0,11.0,0.0,True,True,True,False,False,True,True,False,False,39.4580849,-0.3767377,900.0
98109517,duplex,València,good,24,1,1,3,90.0,16.0,0.0,True,True,True,False,False,True,True,False,False,39.4719328,-0.379864,1450.0
98084643,flat,València,good,27,4,2,3,114.0,12.0,0.0,True,True,True,False,False,True,True,False,False,39.4738277,-0.3528191,1350.0
98073068,flat,Xátiva,good,34,4,2,1,139.0,5.0,0.0,True,True,True,False,True,True,True,False,False,38.9909748,-0.5247305,700.0
97680513,studio,València,good,24,0,1,0,75.0,33.0,0.0,True,True,True,False,False,False,True,False,False,39.4728868,-0.329425,2500.0
95508260,chalet,Puçol,good,35,5,4,0,329.0,10.0,0.0,False,False,False,False,False,False,True,True,True,39.6380291,-0.3392304,3200.0
97177424,flat,València,good,14,5,2,1,104.0,14.0,0.0,True,False,False,False,False,True,True,False,False,39.4757461,-0.344289,1500.0
98315439,studio,València,good,25,0,1,4,30.0,22.0,0.0,False,True,False,False,False,True,True,False,False,39.4756008,-0.3520595,670.0
98311014,flat,Xirivella,good,29,1,1,2,80.0,11.0,0.0,True,False,False,False,False,True,True,True,True,39.4634751,-0.4148554,900.0
