propertyCode,numPhotos,floor,price,propertyType,size,exterior,rooms,bathrooms,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,parkingSpacePrice,cluster_label
95599276,50,2,1400.0,studio,60.0,True,0,1,False,good,False,True,23.0,True,False,False,False,False,True,False,False,0.0,0
97964879,35,3,1500.0,flat,139.0,True,3,2,True,good,False,True,11.0,True,False,False,False,False,True,True,False,150.0,0
97961527,23,2,1300.0,flat,125.0,True,4,2,True,good,False,True,10.0,True,False,False,False,False,True,False,False,0.0,0
97958294,31,2,740.0,flat,79.0,True,3,1,True,good,False,True,9.0,True,False,True,False,False,True,False,False,0.0,0
97948743,32,2,740.0,flat,65.0,True,3,1,True,good,False,True,11.0,True,False,True,False,False,True,False,False,0.0,0
97876444,21,5,1200.0,flat,106.0,True,4,2,False,good,False,True,11.0,True,False,False,False,False,True,False,False,0.0,0
97874110,30,7,450.0,flat,144.0,True,3,2,False,good,False,True,3.0,False,False,False,False,False,True,False,False,0.0,0
97871837,30,4,900.0,flat,140.0,True,3,2,True,good,False,True,6.0,True,False,False,False,False,True,True,True,0.0,0
97846919,44,7,1250.0,flat,128.0,True,3,2,True,good,False,True,10.0,True,True,True,False,False,True,True,False,50.0,0
97846600,23,2,1150.0,flat,88.0,True,1,1,True,good,False,False,13.0,True,False,False,False,False,True,False,False,0.0,0
97837117,38,3,690.0,flat,67.0,True,3,1,True,good,False,True,10.0,True,False,True,False,False,True,False,False,0.0,0
97815071,41,3,1300.0,flat,118.0,True,4,2,True,good,False,True,11.0,True,False,False,False,False,True,False,False,0.0,0
97786922,33,1,1300.0,flat,104.0,True,3,2,True,good,False,True,13.0,True,False,False,False,False,True,False,False,0.0,0
97785270,28,1,900.0,flat,50.0,True,1,1,True,good,False,False,18.0,True,False,False,False,False,True,False,False,0.0,0
97984579,39,6,900.0,flat,72.0,True,1,1,True,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
97970086,27,3,1000.0,flat,120.0,True,4,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97886782,21,1,750.0,flat,45.0,True,1,1,True,good,False,False,17.0,True,False,False,False,False,True,False,False,0.0,0
97552691,25,2,750.0,flat,79.0,True,2,2,True,good,False,True,9.0,True,False,False,False,False,True,False,False,0.0,0
98011107,24,2,1800.0,flat,70.0,True,2,2,False,good,False,False,26.0,False,False,False,False,False,True,True,True,0.0,1
97980090,44,0,4000.0,chalet,480.0,False,6,3,False,good,False,False,8.0,False,False,False,False,False,True,True,True,0.0,3
97912730,48,4,1350.0,duplex,114.0,True,2,3,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97785382,26,2,1150.0,flat,80.0,True,2,1,False,good,False,True,14.0,True,False,False,False,False,True,True,True,0.0,0
36441700,23,7,800.0,flat,101.0,False,3,1,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97189447,20,1,2000.0,flat,65.0,True,1,1,False,good,False,True,31.0,False,False,False,False,False,True,True,True,0.0,0
85788969,17,1,1100.0,flat,80.0,True,2,1,False,good,False,True,14.0,False,False,False,False,False,True,True,True,0.0,0
89693240,20,1,2500.0,flat,110.0,True,2,1,False,good,False,True,23.0,False,False,False,False,False,True,False,False,0.0,0
84032606,13,1,1450.0,flat,66.0,True,1,1,False,good,False,False,22.0,False,False,False,False,False,True,False,False,0.0,0
38440526,19,6,1200.0,flat,100.0,False,3,2,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97747499,30,1,600.0,flat,130.0,True,3,2,False,good,False,True,5.0,True,False,False,False,False,True,False,False,0.0,3
97992421,28,0,805.0,flat,66.0,True,2,1,False,good,False,False,12.0,True,False,False,False,False,True,False,False,0.0,0
37459775,20,4,850.0,flat,100.0,True,3,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97969894,22,4,1500.0,flat,120.0,True,4,2,True,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
88202914,24,1,870.0,studio,55.0,True,0,1,False,good,False,True,16.0,False,False,False,False,False,True,False,False,0.0,0
97904857,10,1,1500.0,flat,95.0,True,2,2,False,good,False,False,16.0,False,False,False,False,False,True,False,False,0.0,0
97081570,18,7,5400.0,penthouse,220.0,True,2,2,False,good,False,True,25.0,False,False,False,False,False,True,True,True,0.0,3
98001558,18,5,800.0,flat,90.0,True,3,1,False,good,False,True,9.0,True,False,False,False,False,True,False,False,0.0,0
97991358,19,3,900.0,flat,90.0,True,3,1,True,good,False,True,10.0,True,False,False,False,False,True,False,False,0.0,0
94928934,25,3,800.0,flat,101.0,True,3,2,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97987157,35,3,850.0,flat,59.0,True,3,1,False,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0,0
96284470,38,6,1280.0,flat,160.0,True,4,3,True,good,False,True,8.0,True,False,False,False,False,True,False,False,0.0,0
97955735,24,2,1300.0,flat,121.0,True,3,2,True,good,False,True,11.0,True,False,False,False,False,True,False,False,0.0,0
97921843,38,0,2600.0,studio,200.0,True,0,1,True,good,False,True,13.0,True,False,False,False,False,True,True,True,0.0,0
97921740,33,3,1290.0,flat,110.0,True,3,2,True,good,False,True,12.0,True,False,False,False,False,True,False,False,0.0,0
97900973,34,0,1000.0,flat,82.0,True,3,1,False,good,False,False,12.0,True,False,False,False,False,True,False,False,0.0,0
97875937,26,8,1800.0,flat,140.0,True,3,2,False,good,False,True,13.0,True,False,False,False,False,True,True,True,0.0,0
97859572,13,1,1200.0,flat,134.0,True,2,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97826698,41,1,1050.0,flat,100.0,True,4,1,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97789850,39,0,1700.0,chalet,300.0,False,5,3,True,good,False,False,6.0,True,False,False,False,False,True,True,True,0.0,0
97779004,69,4,950.0,flat,81.0,True,2,2,False,good,False,True,12.0,True,False,False,False,False,True,True,True,0.0,0
97605561,46,2,1000.0,penthouse,116.0,True,1,2,False,good,False,True,9.0,False,False,False,False,False,True,True,True,0.0,0
97594918,47,4,1500.0,flat,70.0,True,2,1,False,good,False,True,21.0,False,False,False,False,False,True,True,True,0.0,1
97594616,43,5,1500.0,flat,95.0,True,3,2,False,good,False,True,16.0,False,False,False,False,False,True,True,True,0.0,1
97594136,30,6,1200.0,flat,65.0,True,1,1,False,good,False,True,18.0,False,False,False,False,False,True,True,True,0.0,1
97515547,24,6,3300.0,flat,249.0,True,4,3,False,good,False,True,13.0,False,False,False,False,False,True,True,True,0.0,0
89371214,31,3,1350.0,flat,120.0,True,2,2,False,good,False,True,11.0,True,False,False,False,False,True,False,False,0.0,0
94412943,33,1,675.0,flat,90.0,True,3,1,True,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
89791489,37,2,700.0,flat,40.0,True,1,1,True,good,False,False,18.0,False,False,False,False,False,True,False,False,0.0,0
98001183,26,10,1200.0,flat,108.0,True,4,2,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
98000617,31,7,1100.0,flat,104.0,True,4,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97999425,33,1,1100.0,flat,104.0,True,3,1,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97998863,32,3,1200.0,flat,123.0,True,3,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97996268,41,0,500.0,countryHouse,50.0,False,2,1,True,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0,2
97993539,23,1,900.0,flat,45.0,True,1,1,False,good,False,True,20.0,False,False,False,False,False,True,False,False,0.0,0
90046060,45,1,1200.0,flat,110.0,True,4,2,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97988406,24,5,1000.0,flat,106.0,True,4,2,True,good,False,True,9.0,False,False,False,False,False,True,True,False,50.0,0
94810560,37,3,1000.0,flat,115.0,True,4,1,True,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97985952,34,5,950.0,flat,110.0,True,2,2,False,good,False,True,9.0,False,False,False,False,False,True,True,True,0.0,0
97985008,30,8,650.0,flat,54.0,False,1,1,True,good,False,True,12.0,False,False,False,False,False,True,True,False,100.0,0
34194557,32,6,1150.0,flat,116.0,True,3,2,False,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0,0
97942638,71,0,990.0,chalet,204.0,False,4,3,True,good,False,False,5.0,True,False,False,False,False,True,False,False,0.0,2
97909947,25,10,1900.0,flat,95.0,True,3,2,False,good,False,True,20.0,False,False,False,False,False,True,True,True,0.0,3
88370689,30,0,780.0,flat,80.0,True,3,1,False,good,False,True,10.0,True,False,False,False,False,True,False,False,0.0,0
86617395,29,2,1250.0,flat,97.0,True,2,2,False,good,False,True,13.0,True,False,False,False,False,True,False,False,0.0,0
97818505,45,2,950.0,flat,116.0,True,3,2,True,good,False,True,8.0,True,False,False,False,False,True,False,False,0.0,0
97815353,40,5,2300.0,flat,207.0,True,6,3,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97778528,26,7,850.0,penthouse,42.0,True,1,1,True,good,False,True,20.0,False,False,False,False,False,True,True,True,0.0,0
97750580,21,0,650.0,studio,120.0,True,0,1,False,good,False,True,5.0,False,False,False,False,False,True,True,True,0.0,3
97716396,32,7,1300.0,flat,165.0,True,3,2,True,good,False,True,8.0,False,False,False,False,False,True,True,False,100.0,0
97589544,30,1,1500.0,flat,130.0,True,3,2,True,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97584652,32,4,670.0,flat,90.0,True,3,1,True,good,False,True,7.0,True,False,True,False,False,True,False,False,0.0,0
97555258,29,0,3500.0,chalet,474.0,False,4,4,False,good,False,False,7.0,True,False,False,False,False,True,True,True,0.0,2
97453125,28,4,690.0,flat,66.0,True,3,1,True,good,False,True,10.0,True,False,True,False,False,True,False,False,0.0,0
97409824,56,18,1800.0,flat,169.0,True,3,2,True,good,False,True,11.0,True,False,False,False,False,True,True,True,0.0,0
96832237,29,0,3500.0,chalet,505.0,False,4,5,False,good,False,False,7.0,True,False,False,False,False,True,True,True,0.0,2
96777796,34,5,2500.0,flat,240.0,True,5,3,False,good,False,True,10.0,False,False,False,False,False,True,True,False,150.0,0
96768077,2,1,900.0,flat,75.0,True,2,1,False,good,False,False,12.0,False,False,False,False,False,True,False,False,0.0,0
96155422,38,1,2400.0,flat,170.0,True,3,2,False,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0,0
95853426,29,0,950.0,duplex,90.0,True,2,2,True,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
94674158,53,8,2700.0,duplex,170.0,True,3,2,True,good,False,True,16.0,False,False,False,False,False,True,False,False,0.0,0
87800129,27,1,1100.0,flat,140.0,True,3,2,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0,0
98000085,23,8,1000.0,penthouse,86.0,True,2,2,False,good,False,True,12.0,False,False,False,False,False,True,True,True,0.0,0
94488969,21,6,500.0,flat,90.0,True,3,2,True,good,False,True,6.0,False,False,False,False,False,True,True,False,50.0,1
97974531,18,7,3200.0,flat,186.0,True,6,3,False,good,False,True,17.0,False,False,False,False,False,True,True,True,0.0,0
97974107,17,8,760.0,penthouse,75.0,True,2,1,True,good,False,True,10.0,True,False,False,False,False,True,False,False,0.0,0
97959491,15,1,850.0,flat,65.0,True,2,1,False,good,False,True,13.0,False,False,False,False,False,True,True,True,0.0,0
97959354,15,1,2250.0,flat,65.0,True,2,1,False,good,False,True,35.0,False,False,False,False,False,True,True,True,0.0,0
97950728,27,0,800.0,flat,120.0,True,3,1,True,good,False,False,7.0,True,False,False,False,False,True,False,False,0.0,0
97949787,18,0,2200.0,flat,145.0,True,3,2,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0,0
97948896,5,1,1650.0,flat,75.0,True,1,1,False,good,False,False,22.0,False,False,False,False,False,True,False,False,0.0,0
97877418,20,0,1200.0,chalet,120.0,False,4,2,False,good,False,False,10.0,False,False,False,False,False,True,True,True,0.0,2
97876681,20,3,1600.0,flat,75.0,True,3,1,False,good,False,True,21.0,False,False,False,False,False,True,False,False,0.0,0
97874886,25,5,700.0,flat,102.0,True,2,1,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97872782,24,3,1350.0,flat,122.0,True,2,2,True,good,False,True,11.0,True,False,False,False,False,True,True,True,0.0,0
97853288,18,0,3200.0,chalet,550.0,False,4,2,False,good,False,False,6.0,False,False,False,False,False,True,True,True,0.0,0
97851534,14,4,1900.0,flat,65.0,True,1,1,False,good,False,True,29.0,False,False,False,False,False,True,False,False,0.0,0
97810685,12,3,890.0,flat,86.0,True,3,1,False,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0,0
97809695,18,0,1200.0,chalet,280.0,False,3,3,False,good,False,False,4.0,False,False,False,False,False,True,False,False,0.0,3
97739877,27,3,1900.0,flat,260.0,True,3,2,False,good,False,True,7.0,True,False,False,False,False,True,False,False,0.0,0
89350147,34,1,2500.0,flat,286.0,True,3,2,False,good,False,True,9.0,True,False,False,False,False,True,False,False,0.0,0
97607441,43,4,1100.0,flat,90.0,True,3,2,False,good,False,True,12.0,True,False,False,False,False,True,False,False,0.0,0
97493838,30,2,500.0,flat,110.0,True,3,1,False,good,False,True,5.0,False,False,False,False,False,True,False,False,0.0,1
98015314,35,5,4500.0,flat,300.0,True,3,4,False,good,False,True,15.0,False,False,False,False,False,True,True,True,0.0,0
97993658,11,2,500.0,flat,65.0,True,2,1,True,good,False,True,8.0,True,False,False,False,False,True,False,False,0.0,1
97993668,11,0,500.0,flat,60.0,True,2,1,True,good,False,True,8.0,True,False,False,False,False,True,True,True,0.0,1
92006209,15,2,850.0,flat,65.0,True,1,1,False,good,False,True,13.0,False,False,False,False,False,True,True,True,0.0,0
98002832,17,4,900.0,flat,103.0,True,3,2,True,good,False,True,9.0,True,False,False,False,False,True,True,True,0.0,0
97928966,56,4,1850.0,flat,167.0,True,4,2,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0,0
97942039,17,3,1290.0,flat,115.0,True,3,2,True,good,False,True,11.0,True,False,False,False,False,True,False,False,0.0,0
97922470,49,0,5000.0,chalet,271.0,False,4,4,True,good,False,False,18.0,True,False,False,False,False,True,True,True,0.0,2
97684138,15,1,2000.0,flat,109.0,True,4,2,False,good,False,True,18.0,False,False,False,False,False,True,False,False,0.0,0
97177424,14,1,1300.0,flat,104.0,True,5,2,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0,0
94713465,29,4,1240.0,flat,119.0,True,4,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97891384,36,3,1200.0,flat,134.0,True,3,2,True,good,False,True,9.0,True,False,False,False,False,True,False,False,0.0,0
97885983,23,7,2000.0,flat,188.0,True,6,3,True,good,False,True,11.0,True,False,False,False,False,True,False,False,0.0,0
97705123,21,2,800.0,flat,90.0,True,3,2,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97700003,26,1,1950.0,flat,65.0,True,2,1,False,good,False,True,30.0,False,False,False,False,False,True,False,False,0.0,0
97697253,25,1,900.0,flat,100.0,True,4,2,True,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0,0
97504689,24,1,775.0,flat,114.0,True,3,2,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0,0
97470636,21,7,1100.0,penthouse,92.0,True,3,1,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0,0
97321477,44,5,1750.0,duplex,120.0,True,2,1,True,good,False,True,15.0,True,False,False,False,False,True,True,True,0.0,3
97302082,23,0,1800.0,chalet,230.0,False,3,2,False,good,False,False,8.0,True,False,False,False,False,True,True,True,0.0,0
93521855,21,4,2350.0,flat,110.0,True,2,2,False,good,False,True,21.0,True,False,False,False,False,True,True,False,150.0,0
89972842,74,0,5000.0,chalet,350.0,False,3,4,True,good,False,False,14.0,True,False,False,False,False,True,True,True,0.0,1
92215658,37,1,1100.0,flat,90.0,False,3,1,True,good,False,True,12.0,True,False,False,False,False,True,False,False,0.0,0
89421760,39,6,1200.0,flat,120.0,True,4,2,True,good,False,True,10.0,True,False,False,False,False,True,False,False,0.0,0
81518304,23,3,1080.0,flat,55.0,True,1,1,False,good,False,True,20.0,False,False,False,False,False,True,False,False,0.0,0
98001704,32,2,1500.0,flat,125.0,True,3,2,False,good,False,True,12.0,False,False,False,False,False,True,True,False,100.0,0
98000099,27,3,695.0,flat,85.0,True,3,1,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0,0
97985483,28,4,1000.0,flat,100.0,True,4,2,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
97983968,34,1,900.0,flat,232.0,True,3,2,True,good,False,False,4.0,False,False,False,False,False,True,False,False,0.0,0
95350713,23,4,1200.0,flat,110.0,True,4,2,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0,0
97967535,29,1,700.0,flat,80.0,True,2,2,True,good,False,True,9.0,True,False,True,False,False,True,True,True,0.0,0
90147497,41,3,1400.0,flat,105.0,True,4,2,False,good,False,True,13.0,True,False,False,False,False,True,False,False,0.0,0
97933430,30,2,480.0,flat,73.0,False,1,1,True,good,False,True,7.0,True,False,True,False,False,True,True,True,0.0,0
93512206,28,1,780.0,flat,54.0,True,1,1,False,good,False,True,14.0,False,False,False,False,False,True,True,True,0.0,0
97909466,22,1,1600.0,flat,168.0,True,5,3,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0,0
